training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,step
289.48514,0.18613169,0.0015084118,0.032929983,-288.8465,288.8465,1.8050897,-146.77628,-288.91672,-306.90042,5.2095127,-1.782084,103.19147,294.3149,0.1931032,0.0026522533,0.032001656,-293.32614,293.32614,47.702282,-154.48494,-293.4156,-306.80206,0.001788827657699585,502.7751975059509,80000
292.32562,0.16247539,0.0013522994,0.024116771,-291.75745,291.75745,1.4796627,-170.85315,-291.79364,-306.38046,2.4728038,-1.6199875,83.0854,292.15555,0.17891729,0.0011808835,0.029122679,-291.62238,291.62238,19.962433,-162.52771,-291.71045,-306.81042,0.001787664270401001,511.71352195739746,85000
290.5843,0.13807896,0.0011110263,0.028963385,-290.1129,290.1129,11.812135,-112.071724,-290.08893,-307.81705,43.006462,-49.47609,810.332,290.76508,0.17961627,0.001234934,0.029293913,-290.21497,290.21497,29.787968,-166.31328,-290.15945,-306.40768,0.0017888200759887695,520.6576254367828,90000
291.22443,0.16882713,0.0015642826,0.029316956,-290.5863,290.5863,1.6455512,-161.32271,-290.7139,-307.33182,5.0321245,-5.043612,173.24225,291.97968,0.19058697,0.0013356969,0.027789086,-291.38837,291.38837,34.367855,-158.35052,-291.48453,-306.93985,0.0017876275539398193,529.5957660675049,95000
291.4254,0.17510574,0.002582593,0.03707835,-290.47552,290.47552,6.90298,-143.57817,-290.66992,-307.46597,20.3971,-20.265585,354.5922,291.111,0.16844009,0.0017119477,0.026420552,-290.42896,290.42896,69.26805,-190.97293,-290.47034,-308.0391,0.0017897432804107665,538.5444865226746,100000
290.75937,0.1770461,0.0019963072,0.024049263,-289.98343,289.98343,2.1999907,-184.81581,-290.1045,-309.9617,2.6857977,-2.3587372,141.74245,290.30936,0.14961894,0.0014957711,0.028449008,-289.711,289.711,30.090721,-132.80142,-289.97104,-307.41266,0.07378798842430115,907.4844353199005,105000
289.5824,0.16743897,0.001579961,0.03377058,-288.94098,288.94098,3.097468,-189.32043,-289.02994,-306.33496,2.7928312,-2.7534602,157.33316,290.96704,0.14702289,0.001249758,0.030100865,-290.4451,290.4451,27.314068,-201.37512,-290.50458,-306.85953,0.0017846012592315674,916.4074442386627,110000
289.63327,0.18069135,0.0022231145,0.027618414,-288.78564,288.78564,2.6210437,-152.1176,-289.06647,-307.33844,3.3844867,-2.321815,127.8555,292.22476,0.20893078,0.0012862714,0.02716566,-291.62994,291.62994,42.89428,-188.11398,-291.7331,-305.01773,0.0017870404720306396,925.3426494598389,115000
291.68817,0.17743324,0.0042420286,0.029448671,-290.23813,290.23813,4.084516,-172.10812,-290.49683,-306.72656,5.2157393,-4.995507,224.89992,287.8572,0.16748364,0.00322637,0.03526106,-286.7218,286.7218,50.01804,-130.5675,-286.9396,-306.53943,0.0017871217250823974,934.2782609462738,120000
287.53305,0.1801891,0.0012521012,0.032662403,-286.97723,286.97723,1.9006044,-180.05774,-287.102,-306.1343,2.3649504,-3.3124835,104.33237,289.7894,0.19483005,0.0019031976,0.03562395,-289.02362,289.02362,22.496239,-122.19042,-289.06238,-305.33594,0.0017892090797424316,943.2243096828461,125000
285.8103,0.173896,0.0026426415,0.028297523,-284.84363,284.84363,3.4838972,-163.46196,-285.1502,-305.04132,2.4312153,-2.3089402,138.83028,288.91977,0.1390908,0.0015274206,0.034657117,-288.32245,288.32245,29.97391,-170.43854,-288.54803,-304.69257,0.0017907183647155763,952.1779043674469,130000
284.06378,0.14024033,0.0015574391,0.02343967,-283.4563,283.4563,3.548244,-110.58792,-283.65137,-305.9401,3.0222595,-3.048151,142.30225,286.89093,0.212007,0.0028322819,0.030058151,-285.82922,285.82922,34.193428,-123.91295,-286.00385,-305.06198,0.001793558645248413,961.1457006931305,135000
285.14844,0.16863929,0.0010381959,0.025644789,-284.66833,284.66833,1.8150737,-182.01576,-284.72574,-305.2811,2.1266332,-1.9414502,77.22656,286.02924,0.2037342,0.0014599939,0.022312993,-285.3875,285.3875,24.978168,-165.36137,-285.59073,-304.9652,0.0017913323402404785,970.1023652553558,140000
282.84497,0.15974645,0.0015734648,0.03073915,-282.2132,282.2132,2.7389662,-40.138546,-282.36493,-303.6667,2.5777295,-4.4160385,119.56687,284.6355,0.19056526,0.0013056202,0.030707663,-284.05325,284.05325,21.513542,-188.5349,-284.1586,-303.90524,0.0017911521911621094,979.0581290721893,145000
282.65128,0.18546703,0.0020449394,0.03529119,-281.85233,281.85233,4.1219797,-180.86984,-282.07007,-303.1039,11.217562,-9.267109,235.7844,282.65637,0.1701745,0.001874554,0.02000196,-281.92383,281.92383,27.903267,-194.8057,-282.20123,-303.7979,0.0018054455757141113,988.0853590965271,150000
277.43747,0.15597494,0.0015942742,0.028372994,-276.80322,276.80322,2.7490704,-144.57695,-277.15775,-303.8506,3.162872,-3.0320692,127.73628,280.78818,0.124294996,0.001496972,0.02750932,-280.21478,280.21478,14.412049,-133.0149,-280.35776,-303.61426,0.0018609097480773926,997.3899109363556,155000
275.84848,0.21035305,0.0013628182,0.032680973,-275.22928,275.22928,2.8304777,-158.16249,-275.47214,-303.88095,2.5486283,-2.2027597,127.85115,279.47144,0.18706772,0.0036141041,0.027993921,-278.20013,278.20013,19.010336,-159.9878,-278.62427,-301.7456,0.0018516688346862794,1006.6482584476471,160000
272.93433,0.17433922,0.0014547977,0.03160469,-272.32355,272.32355,4.7409,-90.10304,-272.49786,-300.7159,10.617318,-9.020462,260.0919,277.79858,0.1796138,0.0024397315,0.02947165,-276.88705,276.88705,22.546879,-191.1897,-277.46243,-300.91037,0.0018077022075653076,1015.6867725849152,165000
272.49896,0.1839308,0.001554327,0.03172202,-271.84872,271.84872,3.1477194,-85.91267,-272.1343,-302.42416,2.6504118,-2.7457738,115.850586,273.85455,0.17264062,0.00161706,0.01965384,-273.1968,273.1968,14.244333,-160.38794,-273.48828,-299.94864,0.001822722578048706,1024.8003895282745,170000
271.51837,0.13984616,0.0013736628,0.025729815,-270.96643,270.96643,2.8122144,-168.50708,-271.28625,-300.35376,1.7026508,-3.1236105,106.03172,273.24966,0.21899176,0.0024101424,0.026235139,-272.30762,272.30762,16.06105,-161.52243,-272.6087,-300.94363,0.0018757302284240723,1034.1790430545807,175000
272.2138,0.13255242,0.0014655472,0.02756708,-271.6416,271.6416,2.9669955,-175.36508,-271.93884,-301.57776,3.5561154,-3.8471122,128.22246,271.30124,0.1808544,0.0017424204,0.027473038,-270.59766,270.59766,21.777855,-163.89317,-271.0235,-298.77676,0.0018507035732269288,1043.4325637817383,180000
271.67792,0.14123295,0.0029828022,0.02942882,-270.64185,270.64185,3.7127337,-100.93368,-271.021,-300.71384,2.0655737,-3.169722,141.42703,270.5481,0.16533647,0.0018546861,0.025111873,-269.82635,269.82635,23.07602,-163.44525,-270.0217,-300.95364,0.0018336267471313476,1052.6007001399994,185000
268.54428,0.1641341,0.0016382401,0.025326734,-267.88867,267.88867,2.4924726,-172.22157,-267.96063,-298.9717,4.3184032,-1.524766,106.12894,269.3316,0.16401564,0.0018020712,0.028088186,-268.62695,268.62695,16.797346,-162.97093,-268.96594,-298.94522,0.0018144758701324462,1061.673082113266,190000
267.1457,0.17206456,0.001655172,0.028829841,-266.47708,266.47708,3.2290926,-150.22595,-266.8418,-300.15356,2.7028375,-1.4526787,107.65176,268.59924,0.1576476,0.0022040033,0.026502201,-267.7804,267.7804,21.785225,-160.44038,-268.31238,-299.70898,0.0018137898445129395,1070.7420341968536,195000
268.96838,0.17977624,0.0028622218,0.0243697,-267.92993,267.92993,3.1632442,-86.09094,-268.44678,-301.66104,1.3737772,-1.8566501,111.19883,269.9968,0.17458165,0.002228814,0.033927243,-269.15356,269.15356,17.56632,-172.7766,-269.31854,-299.2999,0.0018375277996063233,1079.9296765327454,200000
267.9308,0.15532587,0.0025693804,0.03861175,-267.00464,267.00464,2.8608088,-93.974915,-267.37347,-301.82446,3.048404,-1.9339604,98.09827,267.05228,0.15665297,0.00318154,0.026983703,-265.94116,265.94116,16.292206,-138.77396,-266.13034,-298.66467,0.07622832107543945,1461.0712847709656,205000
270.78174,0.18606327,0.0023566512,0.039792098,-269.88867,269.88867,2.896062,-120.64355,-270.26575,-300.91522,1.9044504,-1.7359505,130.22229,268.10284,0.16600417,0.0016508609,0.022514997,-267.4416,267.4416,18.573608,-145.59238,-267.6268,-301.45596,0.0017448832035064697,1469.7957036495209,210000
265.7644,0.20768337,0.0020093122,0.034850027,-264.95392,264.95392,3.4322782,-109.504684,-265.26962,-299.2662,1.9384967,-1.9632308,129.40312,267.51245,0.14580706,0.0018324131,0.023229329,-266.81693,266.81693,11.303577,-140.73724,-267.29623,-299.72574,0.0017407324314117432,1478.4993681907654,215000
265.5695,0.16131823,0.0017244987,0.027849266,-264.8908,264.8908,2.9503222,-118.40007,-265.2716,-298.4922,1.4819199,-1.4014285,93.227036,266.49423,0.18974821,0.001057243,0.030678308,-265.9873,265.9873,19.555035,-154.18655,-266.28607,-300.29514,0.0017449092388153076,1487.2239181995392,220000
265.95944,0.1641895,0.0018073841,0.0287282,-265.25305,265.25305,3.0039034,-169.43878,-265.48376,-300.65735,1.7421857,-1.6357449,114.23889,267.75937,0.20907335,0.0014828369,0.02791282,-267.10544,267.10544,24.664778,-150.6539,-267.50018,-300.59317,0.0017427623748779296,1495.9377329349518,225000
262.95633,0.1976277,0.0020260972,0.03297646,-262.15088,262.15088,2.6201994,-155.87135,-262.4087,-299.20898,2.9834175,-2.4982164,133.20624,265.65457,0.21588288,0.0017371671,0.029052163,-264.91754,264.91754,23.639278,-175.73279,-265.2814,-300.90112,0.0017446612358093263,1504.6610414981842,230000
269.5074,0.16350208,0.0022022203,0.034976486,-268.68323,268.68323,2.3490791,-108.53417,-268.83942,-299.48053,1.2499585,-1.5564271,88.85379,266.23123,0.15164843,0.002835101,0.025689384,-265.22906,265.22906,21.691156,-175.48474,-265.50595,-301.08868,0.001745345115661621,1513.3877699375153,235000
265.49,0.17150848,0.0011937296,0.020195905,-264.96036,264.96036,4.1023245,-155.71689,-265.33972,-300.2095,2.5213525,-1.7539104,131.19772,264.337,0.20498036,0.0026632189,0.02263992,-263.33307,263.33307,15.456581,-148.61113,-263.48227,-300.6555,0.0017428859710693358,1522.102203130722,240000
261.97128,0.14431827,0.0013553946,0.026229078,-261.42035,261.42035,3.1822913,-83.19652,-261.75082,-300.96848,2.3729672,-1.9392399,95.179276,265.71594,0.17595156,0.0023201734,0.029315976,-264.84393,264.84393,11.168375,-130.02438,-265.22443,-297.9617,0.0017433975219726563,1530.8191936016083,245000
265.073,0.15074252,0.0019249173,0.031573955,-264.3448,264.3448,3.5597181,-162.24031,-264.68842,-301.16794,2.7518945,-1.9568697,128.60587,263.86157,0.21750617,0.0020091338,0.033070683,-263.04132,263.04132,20.483078,-180.05598,-263.51923,-300.64566,0.001743910503387451,1539.5387489795685,250000
266.62888,0.21696071,0.0013646925,0.030943656,-266.0025,266.0025,2.1613345,-143.98688,-266.27246,-301.8531,1.741531,-2.7590947,114.37346,265.98947,0.16126472,0.0015566299,0.043609113,-265.3612,265.3612,13.803012,-175.76358,-265.67685,-298.0152,0.0017431041717529297,1548.2542724609375,255000
263.45883,0.1722114,0.0014491951,0.027896727,-262.85187,262.85187,3.6877692,-147.50113,-263.36942,-301.9692,3.1396317,-2.9114544,107.25128,264.60587,0.18964025,0.0020396842,0.027417744,-263.80432,263.80432,22.274689,-139.21387,-264.18427,-297.62808,0.0017439739227294922,1556.974144935608,260000
263.2269,0.17624035,0.0029435114,0.02308633,-262.1676,262.1676,4.1313086,-101.911255,-262.53522,-301.63953,4.7320676,-3.9419825,174.80476,267.3603,0.18420224,0.0014308573,0.0343546,-266.74683,266.74683,16.767237,-176.7694,-267.1548,-299.64,0.001744176197052002,1565.6950285434723,265000
265.19275,0.18985555,0.001399797,0.026496543,-264.58295,264.58295,2.687421,-121.75964,-264.8205,-303.30417,2.3733332,-2.3491998,126.79025,265.62912,0.21491647,0.0024773516,0.041911274,-264.671,264.671,21.662212,-139.38365,-264.9909,-299.63568,0.0017453463554382325,1574.4217638969421,270000
262.43033,0.16417718,0.0014637791,0.027544428,-261.82703,261.82703,4.4030523,-131.16771,-261.9436,-302.3214,2.3432045,-1.9152684,122.487976,265.2495,0.17220728,0.0019649044,0.029545126,-264.48782,264.48782,23.273056,-139.638,-264.49097,-299.68964,0.0017438665866851806,1583.1410992145538,275000
265.8392,0.14479217,0.0014802617,0.03079815,-265.25034,265.25034,2.972123,-139.07076,-265.7195,-302.4718,1.7384846,-1.8198444,99.70266,264.75748,0.15694483,0.0015356062,0.025739271,-264.13986,264.13986,19.437996,-121.13038,-264.39252,-301.04614,0.0017479629039764404,1591.8809168338776,280000
267.49747,0.18709213,0.0024609822,0.029844819,-266.57208,266.57208,3.2799196,-104.64358,-266.74298,-302.38617,4.7377386,-4.59272,150.94012,266.73242,0.18466528,0.0017830823,0.031009173,-266.01282,266.01282,16.844185,-123.680504,-266.5091,-300.8051,0.0017461137771606445,1600.611489534378,285000
262.13287,0.2125773,0.0022906906,0.029800534,-261.2331,261.2331,5.6243305,-164.42676,-261.5736,-299.73953,6.3898134,-6.4466276,239.71204,265.0587,0.198225,0.0014975745,0.026751483,-264.4112,264.4112,25.874252,-119.71403,-264.72278,-302.22894,0.001747546100616455,1609.3492228984833,290000
265.05585,0.17609455,0.0011269161,0.02948342,-264.5417,264.5417,2.8589234,-107.36899,-264.76337,-302.261,1.6666915,-1.4153742,92.83748,263.9308,0.14377747,0.0024497395,0.020161781,-263.0521,263.0521,20.98052,-148.25717,-263.35138,-299.63284,0.0017475794792175293,1618.087123632431,295000
266.0268,0.16925168,0.0020979724,0.023846868,-265.22815,265.22815,3.2524943,-97.83132,-265.50525,-300.0433,2.8157873,-2.8667195,129.6194,268.14865,0.1776516,0.0013516296,0.023562757,-267.56552,267.56552,20.29652,-152.60556,-267.7395,-299.66278,0.0017483948707580567,1626.8291008472443,300000
264.90845,0.14606145,0.001590582,0.02790208,-264.28522,264.28522,2.854281,-128.19722,-264.39114,-301.36124,1.7596519,-1.204355,85.41393,264.23447,0.18869361,0.0013821754,0.024928937,-263.63113,263.63113,21.351435,-143.10886,-263.8013,-298.71155,0.07199057369232177,1986.7819719314575,305000
269.98758,0.18212952,0.0014498129,0.03316989,-269.3705,269.3705,4.4843817,-176.48369,-269.5111,-300.8385,2.8574002,-3.2455544,161.63724,264.68277,0.17932244,0.0019199494,0.025152177,-263.92746,263.92746,19.80677,-171.99765,-264.17874,-298.7877,0.00173840069770813,1995.4739787578583,310000
265.43054,0.16201776,0.0019904815,0.025633529,-264.6714,264.6714,4.7430205,-135.98392,-265.15656,-300.31345,5.6878643,-5.4449563,162.7226,266.64438,0.15693255,0.0032274164,0.02471192,-265.51923,265.51923,10.812138,-162.40903,-265.9519,-301.5032,0.0017365100860595704,2004.156532049179,315000
264.68274,0.13940594,0.0013728618,0.025176764,-264.13147,264.13147,4.1528764,-128.95435,-264.35052,-299.9298,6.0688295,-4.362909,173.76727,265.80148,0.22213857,0.003319078,0.03142739,-264.58362,264.58362,20.489004,-183.9506,-264.95862,-298.74615,0.001739725923538208,2012.8551642894745,320000
265.65942,0.186065,0.0014283461,0.026195621,-265.04486,265.04486,2.4559085,-71.506775,-265.43143,-301.13922,1.3706707,-1.4471318,86.2265,267.61234,0.18467627,0.0026151233,0.038110822,-266.64313,266.64313,15.453536,-148.89018,-266.81116,-299.1563,0.0017427064418792724,2021.5686988830566,325000
264.86154,0.1822114,0.0021261037,0.032232527,-264.0415,264.0415,4.0109262,-109.44866,-264.66403,-303.1462,2.2790804,-2.0619862,116.06282,267.84155,0.17730896,0.0032737055,0.02695897,-266.68213,266.68213,21.865799,-169.91177,-267.10718,-300.8466,0.0017435879230499269,2030.2866413593292,330000
266.20575,0.16266851,0.0013419468,0.030706972,-265.6405,265.6405,4.603799,-124.34045,-266.0526,-302.35794,2.4192796,-2.3201752,124.56981,264.85345,0.21477532,0.0014490631,0.028991932,-264.20395,264.20395,23.85177,-155.52098,-264.61548,-300.82126,0.0017456945419311524,2039.0151171684265,335000
265.0245,0.18797278,0.0018885334,0.027622843,-264.26996,264.26996,3.2271574,-98.90905,-264.4588,-301.94128,2.2941587,-1.4796493,108.9237,266.14673,0.1503953,0.002090485,0.022913367,-265.3692,265.3692,25.178972,-172.79466,-265.91702,-303.66745,0.0017456382274627685,2047.7433109283447,340000
265.0538,0.19096339,0.0012191932,0.030191714,-264.49707,264.49707,4.412938,-105.43679,-264.89594,-301.5672,1.6204038,-2.2181153,109.91475,266.59564,0.15907796,0.0011815013,0.027286261,-266.08212,266.08212,19.210155,-176.70885,-266.48383,-299.8451,0.001747658348083496,2056.4816057682037,345000
268.62338,0.14858392,0.0013802183,0.025764573,-268.06073,268.06073,3.7847092,-148.64848,-268.34375,-301.6552,2.7513597,-2.9317968,122.55647,268.9629,0.1539141,0.0022516504,0.025151199,-268.13348,268.13348,24.17568,-169.53879,-268.4016,-297.86945,0.0017499727249145507,2065.2314722537994,350000
263.8807,0.14488293,0.0012538404,0.027631387,-263.35968,263.35968,1.8414516,-83.61078,-263.70163,-301.4229,1.8403249,-1.7535138,94.45213,264.21304,0.121574305,0.0015536627,0.029852305,-263.62537,263.62537,29.45951,-156.05333,-263.77826,-300.64148,0.0017480542659759522,2073.9717462062836,355000
266.81332,0.15399697,0.0015915603,0.029204173,-266.18185,266.18185,3.3755352,-154.97377,-266.64853,-301.50308,2.116229,-2.2229726,113.31048,266.2485,0.18165098,0.0020705522,0.03301245,-265.44568,265.44568,27.014807,-149.14668,-265.703,-300.9858,0.0017484235763549805,2082.7138664722443,360000
268.4386,0.21892118,0.0020204547,0.0344509,-267.61356,267.61356,2.9920733,-178.51344,-267.72412,-301.12396,2.879744,-2.628802,119.62903,268.68506,0.13588348,0.0016380906,0.0374068,-268.05774,268.05774,19.937023,-155.20724,-268.46417,-299.99533,0.0017465916633605956,2091.4468274116516,365000
267.08328,0.19641624,0.0023668536,0.031225342,-266.17682,266.17682,2.896302,-106.176476,-266.472,-302.16394,2.4207757,-2.1290166,132.17738,262.54825,0.17568906,0.0013365574,0.02488249,-261.9716,261.9716,22.126333,-169.82838,-262.04688,-299.3789,0.001748423433303833,2100.1889474391937,370000
263.90707,0.16743432,0.0018360213,0.023394777,-263.18884,263.18884,2.7567139,-133.66003,-263.6366,-302.08954,1.7672111,-1.9050919,124.971855,265.67407,0.16199957,0.0017588066,0.02724022,-264.98444,264.98444,39.59352,-129.11646,-265.36084,-302.32138,0.0017462734699249267,2108.9203174114227,375000
264.78506,0.1766182,0.0017540688,0.038921587,-264.0822,264.0822,2.555182,-72.999344,-264.37628,-302.73068,1.8381821,-2.2069182,90.166245,266.04147,0.18652932,0.0015089652,0.030084908,-265.40225,265.40225,28.414577,-174.97641,-265.79913,-299.2239,0.0017461185932159424,2117.6509127616882,380000
267.22937,0.16453664,0.001489703,0.02750442,-266.61792,266.61792,2.706514,-101.12238,-266.82477,-301.905,2.5462303,-1.6401869,93.6091,265.28912,0.17926988,0.0029005378,0.032327466,-264.2397,264.2397,17.381702,-155.55865,-264.70044,-302.53464,0.001748281717300415,2126.3923242092133,385000
267.50745,0.17450003,0.0021797172,0.024955997,-266.67902,266.67902,3.5182812,-153.10796,-266.90744,-302.54153,2.9765258,-2.4833596,114.07148,268.78802,0.2020351,0.0015413157,0.03432017,-268.1236,268.1236,29.81416,-160.36826,-268.0854,-300.67816,0.0017490502834320069,2135.1375782489777,390000
266.67804,0.20373693,0.0022708771,0.026125466,-265.79303,265.79303,3.282231,-115.64571,-266.19757,-302.45468,5.422386,-5.068829,153.06528,270.27536,0.20145085,0.0011805659,0.025383396,-269.71973,269.71973,19.360537,-169.19576,-269.79803,-299.92368,0.0017499489784240723,2143.8873257637024,395000
265.91577,0.13731562,0.002147649,0.02942658,-265.13416,265.13416,3.1608515,-131.03604,-265.7959,-301.54105,1.629448,-2.5368671,109.99914,265.84375,0.1873688,0.0015822586,0.0306707,-265.1817,265.1817,28.599674,-152.6609,-265.42004,-299.07068,0.00174982008934021,2152.6364290714264,400000
266.7902,0.16282813,0.0025658614,0.025940707,-265.8576,265.8576,2.2519844,-118.39,-266.08063,-303.70026,2.161863,-1.9059645,126.113396,266.6161,0.13908274,0.0009938652,0.02209312,-266.17883,266.17883,23.122429,-154.87033,-266.3547,-299.99396,0.07221743173599243,2513.7235906124115,405000
269.61023,0.15639032,0.0024460496,0.03496022,-268.72003,268.72003,3.0741124,-134.29863,-269.16483,-301.69672,3.692766,-3.1864386,118.26921,267.89948,0.15866427,0.0017815816,0.026772324,-267.20633,267.20633,16.692581,-184.02048,-267.46545,-300.6988,0.0017412935733795167,2522.4300615787506,410000
267.8592,0.14674889,0.0012667803,0.028322672,-267.3324,267.3324,3.303617,-174.97182,-267.4837,-304.28506,2.1202066,-1.6777185,115.325165,266.66882,0.18138367,0.002093105,0.030808225,-265.8595,265.8595,25.908262,-139.72702,-266.29297,-299.2193,0.0017418858051300049,2531.139493703842,415000
269.14084,0.16138797,0.0035040372,0.030066729,-267.92825,267.92825,2.5555716,-128.42026,-268.09595,-302.84338,1.6290896,-1.6330292,110.59803,266.1903,0.21100985,0.0020161169,0.026205707,-265.37445,265.37445,34.759773,-167.56847,-265.5066,-299.53934,0.001743257999420166,2539.8557868003845,420000
266.973,0.1711225,0.0023886242,0.02292176,-266.0853,266.0853,2.5988076,-151.51022,-266.34033,-302.0296,1.6326554,-1.6490836,93.41455,268.13583,0.1925718,0.0024930367,0.035636198,-267.19534,267.19534,29.08992,-162.54941,-267.39117,-300.62457,0.0017471802234649658,2548.5916905403137,425000
268.5572,0.16559842,0.001688945,0.025867674,-267.88492,267.88492,2.6728458,-104.6894,-267.8517,-301.71207,1.6059638,-2.4311345,103.36683,269.11893,0.16638504,0.0017583715,0.028378695,-268.42502,268.42502,32.10248,-174.38747,-268.77313,-300.91324,0.0017490525245666504,2557.33695602417,430000
268.57703,0.18143368,0.0012978485,0.026143122,-268.00623,268.00623,3.865048,-140.51787,-268.22308,-302.75732,2.3209429,-2.3294713,129.93701,269.42978,0.20126896,0.0011552225,0.02522457,-268.88196,268.88196,24.118233,-181.80447,-269.30118,-302.25787,0.001746963357925415,2566.0717754364014,435000
